cod_cliente;qtd_comprada;ativo;data_compra
564;7;VINO11.SA;2022-01-31
1694;20;RBVA11.SA;2022-02-10
4575;3;B3SA3.SA;2022-04-13
1534;4;MGLU3.SA;2022-12-14
2193;74;VALE3.SA;2022-10-26
3031;87;HGBS11.SA;2022-05-04
1469;7;RBVA11.SA;2022-12-02
1865;3;MGLU3.SA;2022-01-28
3081;78;HGBS11.SA;2022-07-29
4768;99;MGLU3.SA;2022-05-18
2828;42;MGLU3.SA;2022-09-28
983;67;PETR4.SA;2022-10-17
496;71;ITUB4.SA;2022-06-28
1727;35;MGLU3.SA;2022-09-14
1706;11;IRDM11.SA;2022-08-25
3056;33;IRDM11.SA;2022-03-22
527;4;HGLG11.SA;2022-09-20
2707;77;PETR4.SA;2022-06-28
2523;65;HGLG11.SA;2022-06-10
4092;37;MGLU3.SA;2022-10-13
3646;84;IRDM11.SA;2022-05-03
3735;73;B3SA3.SA;2022-05-12
1732;98;B3SA3.SA;2022-06-23
4405;60;VINO11.SA;2022-12-02
604;47;HGBS11.SA;2022-02-01
4410;26;HGLG11.SA;2022-09-14
1963;98;VINO11.SA;2022-12-15
4926;74;VINO11.SA;2022-08-16
2657;45;VALE3.SA;2022-05-17
4094;26;PETR4.SA;2022-08-22
3204;36;MGLU3.SA;2022-08-22
4439;97;VALE3.SA;2022-08-18
3255;48;HGBS11.SA;2022-11-16
1769;18;RBVA11.SA;2022-12-27
1867;23;MGLU3.SA;2022-03-08
2496;17;FLRY3.SA;2022-05-26
1945;33;FLRY3.SA;2022-09-05
2167;63;VALE3.SA;2022-06-09
4017;60;VINO11.SA;2022-08-31
250;45;HGLG11.SA;2022-04-19
4087;23;VALE3.SA;2022-04-25
4445;30;VALE3.SA;2022-02-23
456;40;VINO11.SA;2022-02-25
583;53;VALE3.SA;2022-11-25
1933;52;RBVA11.SA;2022-08-22
2551;59;HGLG11.SA;2022-03-07
3465;42;FLRY3.SA;2022-12-19
2281;83;FLRY3.SA;2022-09-20
4888;18;VINO11.SA;2022-04-13
3767;4;B3SA3.SA;2022-12-05
4727;75;RBVA11.SA;2022-06-22
3245;95;PETR4.SA;2022-04-12
4823;2;BBDC4.SA;2022-09-29
3876;69;VINO11.SA;2022-09-22
3125;24;B3SA3.SA;2022-07-20
2445;13;PETR4.SA;2022-06-20
1684;59;B3SA3.SA;2022-08-11
252;68;PETR4.SA;2022-08-11
1568;82;FLRY3.SA;2022-09-08
236;87;VALE3.SA;2022-07-13
509;12;IRDM11.SA;2022-06-23
4437;31;PETR4.SA;2022-12-13
3549;41;IRDM11.SA;2022-09-08
4971;7;MGLU3.SA;2022-11-28
49;13;HGLG11.SA;2022-07-12
224;93;VINO11.SA;2022-04-26
4326;49;B3SA3.SA;2022-12-02
1813;7;FLRY3.SA;2022-05-18
732;5;RBVA11.SA;2022-03-24
3766;97;HGBS11.SA;2022-01-04
294;89;BBDC4.SA;2022-04-29
2468;3;BBDC4.SA;2022-02-16
3635;5;FLRY3.SA;2022-07-19
1869;16;VALE3.SA;2022-03-10
2003;68;HGBS11.SA;2022-05-13
957;94;RBVA11.SA;2022-04-28
2043;60;VALE3.SA;2022-04-26
2220;29;BBDC4.SA;2022-02-09
4696;81;VINO11.SA;2022-02-08
4946;6;HGBS11.SA;2022-07-04
4700;21;IRDM11.SA;2022-06-14
3146;58;VINO11.SA;2022-08-12
2324;76;PETR4.SA;2022-12-21
2459;80;PETR4.SA;2022-10-26
4141;73;HGLG11.SA;2022-05-25
2391;36;BBDC4.SA;2022-06-23
2413;53;VALE3.SA;2022-05-31
4295;38;MGLU3.SA;2022-04-26
4430;36;VALE3.SA;2022-10-03
718;67;VINO11.SA;2022-12-12
1530;38;IRDM11.SA;2022-12-14
3820;16;RBVA11.SA;2022-11-28
1729;31;RBVA11.SA;2022-11-03
1710;80;HGBS11.SA;2022-05-30
4176;95;FLRY3.SA;2022-05-11
89;39;B3SA3.SA;2022-10-26
2414;84;RBVA11.SA;2022-03-07
1571;39;VALE3.SA;2022-09-16
361;2;BBDC4.SA;2022-11-09
2211;59;RBVA11.SA;2022-06-20
3825;94;VALE3.SA;2022-01-21
4;74;PETR4.SA;2022-01-12
4627;32;MGLU3.SA;2022-05-30
937;56;VALE3.SA;2022-02-15
1176;69;FLRY3.SA;2022-01-04
4894;53;IRDM11.SA;2022-05-10
2610;28;VALE3.SA;2022-05-02
1605;14;RBVA11.SA;2022-07-14
1572;72;HGBS11.SA;2022-06-14
2321;88;ITUB4.SA;2022-05-24
282;51;RBVA11.SA;2022-04-25
3663;54;FLRY3.SA;2022-03-07
4007;6;VALE3.SA;2022-12-22
3181;43;FLRY3.SA;2022-07-29
214;90;MGLU3.SA;2022-06-08
1800;84;PETR4.SA;2022-06-20
2552;94;B3SA3.SA;2022-07-27
4248;3;RBVA11.SA;2022-07-12
3989;95;IRDM11.SA;2022-04-07
694;33;B3SA3.SA;2022-11-30
3405;64;HGBS11.SA;2022-08-26
1879;35;VALE3.SA;2022-08-16
866;1;VALE3.SA;2022-11-03
2877;87;VINO11.SA;2022-01-24
2429;35;VINO11.SA;2022-02-07
3328;77;IRDM11.SA;2022-07-20
1433;39;HGLG11.SA;2022-12-23
1744;68;FLRY3.SA;2022-11-30
4686;37;B3SA3.SA;2022-01-19
836;87;HGLG11.SA;2022-07-28
5000;44;HGBS11.SA;2022-11-18
4433;40;MGLU3.SA;2022-05-11
45;51;HGLG11.SA;2022-09-15
2403;54;PETR4.SA;2022-12-20
2919;94;HGLG11.SA;2022-05-31
2969;44;B3SA3.SA;2022-11-18
4519;35;ITUB4.SA;2022-09-19
3978;26;VALE3.SA;2022-08-23
1189;5;VINO11.SA;2022-03-25
4870;28;IRDM11.SA;2022-08-08
3856;58;VINO11.SA;2022-02-02
3989;20;MGLU3.SA;2022-07-11
3619;30;PETR4.SA;2022-02-18
1436;14;MGLU3.SA;2022-12-07
1408;8;VALE3.SA;2022-05-27
623;91;RBVA11.SA;2022-11-17
1059;22;BBDC4.SA;2022-11-28
89;68;MGLU3.SA;2022-01-26
4378;62;FLRY3.SA;2022-06-17
2418;37;BBDC4.SA;2022-05-12
4698;63;BBDC4.SA;2022-09-27
2985;87;MGLU3.SA;2022-07-26
2806;82;FLRY3.SA;2022-04-12
4445;97;VALE3.SA;2022-09-14
1275;57;HGLG11.SA;2022-01-26
3952;84;HGBS11.SA;2022-04-11
187;76;RBVA11.SA;2022-04-04
4440;30;PETR4.SA;2022-10-31
2754;72;FLRY3.SA;2022-11-09
4276;97;PETR4.SA;2022-10-04
2336;40;B3SA3.SA;2022-05-06
4577;39;B3SA3.SA;2022-06-22
1208;100;ITUB4.SA;2022-06-06
262;19;IRDM11.SA;2022-12-06
3549;32;HGBS11.SA;2022-06-17
1501;8;PETR4.SA;2022-06-21
1096;22;VINO11.SA;2022-08-01
3089;28;RBVA11.SA;2022-04-29
3826;93;RBVA11.SA;2022-04-13
2649;33;B3SA3.SA;2022-02-03
2883;98;IRDM11.SA;2022-11-29
4594;46;HGBS11.SA;2022-12-15
230;23;MGLU3.SA;2022-11-16
3032;32;RBVA11.SA;2022-08-05
4041;41;B3SA3.SA;2022-11-10
2340;3;VINO11.SA;2022-04-06
106;72;ITUB4.SA;2022-03-11
1723;92;PETR4.SA;2022-02-16
667;49;HGLG11.SA;2022-08-26
4962;52;ITUB4.SA;2022-09-26
2930;35;RBVA11.SA;2022-01-19
789;50;B3SA3.SA;2022-06-13
2102;86;ITUB4.SA;2022-12-05
2369;76;IRDM11.SA;2022-10-03
779;51;HGLG11.SA;2022-04-28
1333;66;PETR4.SA;2022-03-23
1052;71;HGLG11.SA;2022-09-20
4598;49;HGBS11.SA;2022-10-17
2440;17;B3SA3.SA;2022-01-11
3162;40;IRDM11.SA;2022-04-11
1834;55;B3SA3.SA;2022-11-11
73;76;HGBS11.SA;2022-10-05
490;46;IRDM11.SA;2022-07-25
698;61;HGLG11.SA;2022-02-16
1687;20;B3SA3.SA;2022-08-29
2278;14;FLRY3.SA;2022-10-03
518;88;VALE3.SA;2022-04-26
3534;17;PETR4.SA;2022-09-05
4932;59;HGLG11.SA;2022-05-13
4891;74;PETR4.SA;2022-04-28
3970;4;IRDM11.SA;2022-06-27
3290;40;MGLU3.SA;2022-05-09
108;55;MGLU3.SA;2022-04-13
683;89;VINO11.SA;2022-05-19
2521;86;PETR4.SA;2022-06-27
2712;60;IRDM11.SA;2022-12-26
4499;16;VALE3.SA;2022-10-17
3957;9;MGLU3.SA;2022-06-24
2175;49;FLRY3.SA;2022-01-07
1057;45;VALE3.SA;2022-03-21
323;12;B3SA3.SA;2022-12-29
4243;76;RBVA11.SA;2022-08-22
3848;34;RBVA11.SA;2022-03-03
2758;8;VALE3.SA;2022-11-24
2812;3;RBVA11.SA;2022-12-14
4325;96;ITUB4.SA;2022-07-20
351;2;PETR4.SA;2022-07-05
2103;12;RBVA11.SA;2022-07-19
4236;22;PETR4.SA;2022-05-18
4160;15;HGLG11.SA;2022-11-24
2486;89;MGLU3.SA;2022-06-07
1950;47;ITUB4.SA;2022-09-27
2452;5;BBDC4.SA;2022-02-01
1016;13;RBVA11.SA;2022-01-14
4461;59;IRDM11.SA;2022-08-10
308;48;BBDC4.SA;2022-09-29
2060;61;RBVA11.SA;2022-08-29
744;93;ITUB4.SA;2022-06-07
3695;61;PETR4.SA;2022-07-18
3537;36;MGLU3.SA;2022-02-02
58;32;MGLU3.SA;2022-11-18
3097;67;BBDC4.SA;2022-11-16
1569;51;HGBS11.SA;2022-08-23
1392;88;FLRY3.SA;2022-07-08
419;27;ITUB4.SA;2022-10-19
3270;49;VINO11.SA;2022-07-19
2583;18;B3SA3.SA;2022-03-03
1432;45;MGLU3.SA;2022-05-10
4530;24;FLRY3.SA;2022-10-28
4121;5;RBVA11.SA;2022-09-26
567;5;HGBS11.SA;2022-05-11
3081;13;B3SA3.SA;2022-01-24
1061;52;MGLU3.SA;2022-08-19
3017;6;B3SA3.SA;2022-09-23
4155;5;ITUB4.SA;2022-01-14
3592;61;BBDC4.SA;2022-05-17
3267;23;PETR4.SA;2022-05-10
1901;23;VINO11.SA;2022-12-23
2463;22;RBVA11.SA;2022-05-03
23;23;ITUB4.SA;2022-07-05
4168;54;HGLG11.SA;2022-07-04
67;42;BBDC4.SA;2022-08-08
173;70;FLRY3.SA;2022-10-04
781;37;PETR4.SA;2022-05-18
3920;92;HGLG11.SA;2022-01-07
3279;45;ITUB4.SA;2022-10-20
4902;22;FLRY3.SA;2022-08-30
2979;65;ITUB4.SA;2022-04-14
4978;55;VALE3.SA;2022-09-02
2319;65;VINO11.SA;2022-07-21
4690;11;HGBS11.SA;2022-06-03
1776;81;MGLU3.SA;2022-02-08
3013;65;IRDM11.SA;2022-05-10
1052;40;VALE3.SA;2022-03-17
2705;53;VINO11.SA;2022-10-06
4894;67;RBVA11.SA;2022-11-08
796;48;FLRY3.SA;2022-08-16
2137;95;PETR4.SA;2022-11-14
2372;62;B3SA3.SA;2022-11-30
1890;100;HGLG11.SA;2022-12-05
2736;83;FLRY3.SA;2022-05-11
2925;66;MGLU3.SA;2022-08-11
704;18;BBDC4.SA;2022-03-10
2754;7;MGLU3.SA;2022-03-02
2192;64;IRDM11.SA;2022-03-29
4896;10;IRDM11.SA;2022-02-22
47;80;MGLU3.SA;2022-05-26
4604;58;HGBS11.SA;2022-03-29
1268;72;PETR4.SA;2022-10-05
2876;22;BBDC4.SA;2022-03-29
2858;32;RBVA11.SA;2022-09-22
4111;1;FLRY3.SA;2022-04-01
618;29;RBVA11.SA;2022-01-07
4905;10;IRDM11.SA;2022-06-13
3000;100;ITUB4.SA;2022-05-13
3252;31;ITUB4.SA;2022-11-28
2197;10;VINO11.SA;2022-11-09
4356;50;RBVA11.SA;2022-01-21
3015;20;FLRY3.SA;2022-10-21
3017;91;FLRY3.SA;2022-12-29
2656;27;MGLU3.SA;2022-12-05
2631;35;PETR4.SA;2022-06-07
957;52;HGLG11.SA;2022-07-21
27;89;FLRY3.SA;2022-08-09
3067;62;HGLG11.SA;2022-09-12
100;32;FLRY3.SA;2022-04-20
31;29;PETR4.SA;2022-08-05
1839;73;MGLU3.SA;2022-11-28
2404;63;VALE3.SA;2022-11-28
4434;79;FLRY3.SA;2022-06-28
2760;65;HGBS11.SA;2022-05-24
4473;26;ITUB4.SA;2022-01-26
263;21;BBDC4.SA;2022-10-06
2101;34;HGLG11.SA;2022-07-06
4251;81;ITUB4.SA;2022-05-12
3228;22;HGLG11.SA;2022-08-01
448;50;FLRY3.SA;2022-09-02
873;26;MGLU3.SA;2022-05-19
3049;46;VINO11.SA;2022-04-07
4589;9;B3SA3.SA;2022-01-13
1737;39;HGLG11.SA;2022-08-05
3471;58;MGLU3.SA;2022-02-04
4714;2;RBVA11.SA;2022-06-27
3180;68;ITUB4.SA;2022-11-30
2864;90;ITUB4.SA;2022-01-03
1943;100;VALE3.SA;2022-10-05
703;9;MGLU3.SA;2022-08-01
264;19;ITUB4.SA;2022-01-31
2033;9;B3SA3.SA;2022-11-16
854;8;BBDC4.SA;2022-12-26
4396;42;IRDM11.SA;2022-01-18
4400;75;HGLG11.SA;2022-09-05
782;5;MGLU3.SA;2022-06-23
4674;24;MGLU3.SA;2022-09-09
2593;36;HGLG11.SA;2022-12-01
3714;46;VALE3.SA;2022-08-30
618;93;VALE3.SA;2022-09-08
562;79;MGLU3.SA;2022-05-17
3776;52;VINO11.SA;2022-01-27
2303;6;ITUB4.SA;2022-01-07
4296;31;MGLU3.SA;2022-09-15
490;27;VINO11.SA;2022-12-08
4214;62;BBDC4.SA;2022-11-21
2619;97;BBDC4.SA;2022-03-25
4723;52;PETR4.SA;2022-05-05
1427;55;MGLU3.SA;2022-06-30
3661;22;VINO11.SA;2022-01-10
1016;17;PETR4.SA;2022-10-17
4581;35;RBVA11.SA;2022-09-01
43;44;IRDM11.SA;2022-06-22
4861;57;B3SA3.SA;2022-01-31
3642;71;B3SA3.SA;2022-08-04
3540;83;HGLG11.SA;2022-01-18
1191;21;IRDM11.SA;2022-01-03
2647;43;RBVA11.SA;2022-11-10
2915;81;RBVA11.SA;2022-12-16
1752;69;IRDM11.SA;2022-12-16
4690;36;HGBS11.SA;2022-11-07
1352;84;MGLU3.SA;2022-03-22
1593;95;VINO11.SA;2022-02-08
1280;54;HGBS11.SA;2022-06-10
2414;75;HGLG11.SA;2022-07-01
4637;53;MGLU3.SA;2022-06-17
3638;99;BBDC4.SA;2022-05-24
4338;1;PETR4.SA;2022-05-23
399;91;IRDM11.SA;2022-05-20
3008;66;MGLU3.SA;2022-11-21
4605;41;HGLG11.SA;2022-04-08
4367;64;B3SA3.SA;2022-03-02
4577;97;HGBS11.SA;2022-07-19
2143;48;IRDM11.SA;2022-06-14
2942;83;FLRY3.SA;2022-06-06
235;93;HGBS11.SA;2022-02-08
3124;76;PETR4.SA;2022-03-22
527;32;FLRY3.SA;2022-12-28
859;13;RBVA11.SA;2022-05-18
1627;74;MGLU3.SA;2022-01-04
4600;40;VINO11.SA;2022-01-28
550;60;VALE3.SA;2022-03-09
2102;29;ITUB4.SA;2022-08-05
136;29;HGBS11.SA;2022-05-26
682;53;IRDM11.SA;2022-07-25
1276;39;MGLU3.SA;2022-06-27
1337;37;HGLG11.SA;2022-12-07
1559;1;ITUB4.SA;2022-02-23
1408;75;HGBS11.SA;2022-06-06
3168;21;FLRY3.SA;2022-06-01
3251;92;BBDC4.SA;2022-10-05
1835;94;PETR4.SA;2022-05-06
4325;80;BBDC4.SA;2022-07-15
2633;16;VALE3.SA;2022-10-13
2551;63;B3SA3.SA;2022-03-28
2498;33;FLRY3.SA;2022-10-19
4171;22;B3SA3.SA;2022-07-25
1003;6;BBDC4.SA;2022-06-02
1253;78;IRDM11.SA;2022-07-12
2774;52;PETR4.SA;2022-04-14
2660;38;B3SA3.SA;2022-10-26
670;59;HGLG11.SA;2022-02-08
693;23;ITUB4.SA;2022-08-16
3594;75;FLRY3.SA;2022-08-10
3569;31;HGBS11.SA;2022-09-12
1494;84;PETR4.SA;2022-01-21
4149;38;MGLU3.SA;2022-03-15
456;62;VALE3.SA;2022-06-23
2931;45;VALE3.SA;2022-10-21
1543;52;VINO11.SA;2022-05-20
3062;26;RBVA11.SA;2022-01-05
1550;47;VINO11.SA;2022-01-14
1592;27;PETR4.SA;2022-12-27
2118;53;HGBS11.SA;2022-12-12
61;82;HGLG11.SA;2022-01-31
1786;87;FLRY3.SA;2022-02-02
2075;60;RBVA11.SA;2022-05-16
1008;69;MGLU3.SA;2022-09-08
2979;46;VALE3.SA;2022-04-07
4749;33;IRDM11.SA;2022-09-01
3316;64;HGBS11.SA;2022-07-22
1148;6;HGBS11.SA;2022-08-12
2317;96;HGBS11.SA;2022-11-17
4592;32;PETR4.SA;2022-12-13
4493;15;VALE3.SA;2022-02-17
4853;27;PETR4.SA;2022-06-28
3190;28;PETR4.SA;2022-11-03
1559;76;IRDM11.SA;2022-05-11
4528;55;PETR4.SA;2022-05-10
263;57;HGBS11.SA;2022-02-03
291;37;ITUB4.SA;2022-07-22
1787;4;FLRY3.SA;2022-11-28
2881;40;ITUB4.SA;2022-09-02
3803;12;PETR4.SA;2022-02-08
2801;30;MGLU3.SA;2022-03-15
1654;18;BBDC4.SA;2022-09-13
655;52;VALE3.SA;2022-11-04
2279;53;BBDC4.SA;2022-08-26
2189;80;ITUB4.SA;2022-08-09
1690;15;PETR4.SA;2022-01-12
4975;16;PETR4.SA;2022-11-04
1977;50;BBDC4.SA;2022-09-28
3590;29;MGLU3.SA;2022-05-16
3288;18;IRDM11.SA;2022-03-11
13;77;HGBS11.SA;2022-10-24
3841;41;BBDC4.SA;2022-06-15
3129;16;VALE3.SA;2022-07-13
1151;15;HGBS11.SA;2022-06-03
3689;2;VINO11.SA;2022-11-09
1226;1;VINO11.SA;2022-08-16
1502;90;B3SA3.SA;2022-09-05
4631;27;B3SA3.SA;2022-10-13
3915;87;HGBS11.SA;2022-03-21
635;94;VALE3.SA;2022-04-01
3112;70;ITUB4.SA;2022-07-27
1083;48;ITUB4.SA;2022-04-06
241;28;FLRY3.SA;2022-07-01
2634;93;MGLU3.SA;2022-08-03
1832;17;RBVA11.SA;2022-11-28
1781;74;HGLG11.SA;2022-10-25
1703;40;FLRY3.SA;2022-03-08
2134;17;RBVA11.SA;2022-10-10
3608;56;FLRY3.SA;2022-03-15
226;67;HGBS11.SA;2022-06-03
622;44;IRDM11.SA;2022-04-05
3658;21;ITUB4.SA;2022-05-19
24;12;RBVA11.SA;2022-12-21
2486;93;RBVA11.SA;2022-03-02
2422;91;B3SA3.SA;2022-05-24
1372;88;IRDM11.SA;2022-03-31
4026;97;VINO11.SA;2022-07-07
502;95;HGBS11.SA;2022-04-22
3542;66;HGBS11.SA;2022-11-23
3149;39;VINO11.SA;2022-11-09
4460;7;MGLU3.SA;2022-11-16
4965;83;IRDM11.SA;2022-02-15
4115;49;RBVA11.SA;2022-08-12
806;16;VALE3.SA;2022-06-10
2628;97;FLRY3.SA;2022-12-05
1284;35;PETR4.SA;2022-08-16
4070;89;MGLU3.SA;2022-02-16
130;65;B3SA3.SA;2022-10-19
2027;97;RBVA11.SA;2022-01-20
3362;33;PETR4.SA;2022-12-07
4423;23;FLRY3.SA;2022-03-22
1388;98;HGBS11.SA;2022-02-22
4558;78;RBVA11.SA;2022-02-10
4026;74;RBVA11.SA;2022-02-17
1505;15;RBVA11.SA;2022-12-21
850;56;HGLG11.SA;2022-06-02
4895;82;VALE3.SA;2022-05-13
3043;93;ITUB4.SA;2022-08-17
3724;7;RBVA11.SA;2022-11-22
2379;17;HGBS11.SA;2022-07-22
3693;27;BBDC4.SA;2022-09-05
4481;70;RBVA11.SA;2022-06-30
748;20;HGLG11.SA;2022-10-14
3936;74;VINO11.SA;2022-04-04
3267;75;FLRY3.SA;2022-05-11
4491;97;VINO11.SA;2022-01-31
2883;78;VALE3.SA;2022-10-19
3738;78;VINO11.SA;2022-11-03
1138;11;ITUB4.SA;2022-07-12
2701;15;B3SA3.SA;2022-09-30
1320;12;BBDC4.SA;2022-01-20
1917;37;VALE3.SA;2022-12-20
3827;7;HGBS11.SA;2022-04-13
4299;26;HGLG11.SA;2022-10-10
4970;25;ITUB4.SA;2022-07-18
561;61;VINO11.SA;2022-01-05
2666;42;ITUB4.SA;2022-03-04
3913;74;RBVA11.SA;2022-11-30
2464;63;HGLG11.SA;2022-07-11
3832;28;BBDC4.SA;2022-01-03
2371;95;B3SA3.SA;2022-01-31
3771;96;BBDC4.SA;2022-10-07
2758;77;HGLG11.SA;2022-02-10
288;81;ITUB4.SA;2022-01-17
2077;79;VALE3.SA;2022-08-24
2166;56;IRDM11.SA;2022-08-03
1129;44;B3SA3.SA;2022-04-01
2894;99;FLRY3.SA;2022-09-08
1438;36;B3SA3.SA;2022-08-19
2190;76;B3SA3.SA;2022-11-30
1210;96;HGLG11.SA;2022-03-09
3705;89;BBDC4.SA;2022-06-07
4848;88;FLRY3.SA;2022-11-24
3914;58;IRDM11.SA;2022-12-15
673;39;HGLG11.SA;2022-07-27
688;61;ITUB4.SA;2022-02-23
3866;53;HGBS11.SA;2022-02-22
1165;3;HGLG11.SA;2022-07-29
3730;26;ITUB4.SA;2022-03-15
2249;63;PETR4.SA;2022-01-20
1160;33;VALE3.SA;2022-03-24
470;19;MGLU3.SA;2022-04-01
2862;45;RBVA11.SA;2022-07-12
3367;5;IRDM11.SA;2022-05-20
4108;58;B3SA3.SA;2022-01-19
4195;100;IRDM11.SA;2022-08-08
5;64;BBDC4.SA;2022-01-10
4671;34;RBVA11.SA;2022-08-08
2595;88;RBVA11.SA;2022-07-12
3229;97;HGLG11.SA;2022-10-13
4536;99;ITUB4.SA;2022-04-12
3911;88;VINO11.SA;2022-05-27
1424;28;HGBS11.SA;2022-08-30
1769;84;ITUB4.SA;2022-03-04
1107;6;VALE3.SA;2022-06-28
4379;9;FLRY3.SA;2022-09-29
1274;92;HGBS11.SA;2022-05-18
1108;28;B3SA3.SA;2022-01-18
475;100;B3SA3.SA;2022-11-25
3037;13;B3SA3.SA;2022-10-05
687;42;RBVA11.SA;2022-08-11
926;89;HGLG11.SA;2022-01-13
4284;28;MGLU3.SA;2022-02-14
3210;49;ITUB4.SA;2022-04-29
4190;60;VALE3.SA;2022-05-31
3166;39;HGBS11.SA;2022-04-05
4216;84;HGBS11.SA;2022-04-20
2833;71;HGBS11.SA;2022-04-08
3275;79;PETR4.SA;2022-10-04
1463;64;FLRY3.SA;2022-09-15
1023;24;VALE3.SA;2022-05-25
268;5;B3SA3.SA;2022-01-25
3225;65;FLRY3.SA;2022-05-30
4208;54;HGBS11.SA;2022-08-17
1191;88;HGBS11.SA;2022-09-05
909;53;PETR4.SA;2022-08-09
1993;36;PETR4.SA;2022-10-27
105;92;FLRY3.SA;2022-11-07
3427;99;HGBS11.SA;2022-07-13
774;98;B3SA3.SA;2022-04-29
1657;20;PETR4.SA;2022-08-02
564;88;PETR4.SA;2022-11-17
4380;15;ITUB4.SA;2022-11-21
1337;77;IRDM11.SA;2022-06-29
3458;1;PETR4.SA;2022-12-01
700;12;VINO11.SA;2022-09-13
3039;29;HGBS11.SA;2022-03-25
3999;98;IRDM11.SA;2022-08-03
1670;52;RBVA11.SA;2022-12-14
1410;56;MGLU3.SA;2022-08-04
648;4;RBVA11.SA;2022-03-30
3108;28;VALE3.SA;2022-05-04
2624;58;PETR4.SA;2022-01-28
4037;13;FLRY3.SA;2022-08-05
4025;90;VINO11.SA;2022-07-06
3096;82;VALE3.SA;2022-02-07
2343;3;MGLU3.SA;2022-09-23
591;18;B3SA3.SA;2022-08-22
2898;100;HGBS11.SA;2022-09-14
2082;25;VINO11.SA;2022-01-14
189;80;BBDC4.SA;2022-02-10
3465;6;FLRY3.SA;2022-11-25
511;60;PETR4.SA;2022-08-16
3229;11;VINO11.SA;2022-02-17
157;68;MGLU3.SA;2022-12-08
569;100;B3SA3.SA;2022-02-08
3530;49;RBVA11.SA;2022-09-14
4937;98;VINO11.SA;2022-12-26
2984;18;ITUB4.SA;2022-06-10
3552;86;VINO11.SA;2022-08-08
3264;39;IRDM11.SA;2022-05-27
361;15;VALE3.SA;2022-03-09
20;53;BBDC4.SA;2022-10-05
335;20;RBVA11.SA;2022-04-07
2773;18;IRDM11.SA;2022-06-02
3173;31;IRDM11.SA;2022-09-20
1808;48;PETR4.SA;2022-01-11
2056;71;HGLG11.SA;2022-12-09
162;71;ITUB4.SA;2022-04-05
1568;56;FLRY3.SA;2022-04-13
3971;11;VALE3.SA;2022-08-30
3248;32;MGLU3.SA;2022-09-15
1947;68;FLRY3.SA;2022-04-05
1917;9;HGLG11.SA;2022-03-23
4562;59;BBDC4.SA;2022-11-01
4372;60;BBDC4.SA;2022-03-25
4139;59;HGBS11.SA;2022-01-18
4815;54;HGBS11.SA;2022-07-07
1165;89;HGBS11.SA;2022-11-29
3208;45;MGLU3.SA;2022-07-01
2781;70;MGLU3.SA;2022-12-15
1659;88;HGLG11.SA;2022-07-04
1425;25;HGBS11.SA;2022-10-28
2539;53;FLRY3.SA;2022-07-18
1763;37;RBVA11.SA;2022-11-30
1072;72;IRDM11.SA;2022-03-02
603;78;HGLG11.SA;2022-08-16
1263;28;ITUB4.SA;2022-02-02
1489;73;MGLU3.SA;2022-03-09
4160;7;RBVA11.SA;2022-01-05
2407;85;ITUB4.SA;2022-01-12
3384;61;HGLG11.SA;2022-11-30
3747;15;BBDC4.SA;2022-12-19
679;20;RBVA11.SA;2022-08-08
2938;72;IRDM11.SA;2022-08-05
2476;58;HGLG11.SA;2022-05-06
1485;82;VINO11.SA;2022-12-01
1370;73;HGLG11.SA;2022-08-04
1970;10;IRDM11.SA;2022-05-02
619;40;RBVA11.SA;2022-01-10
4170;73;PETR4.SA;2022-06-30
1330;87;RBVA11.SA;2022-03-25
1593;89;VALE3.SA;2022-05-06
3913;18;VALE3.SA;2022-06-28
1953;76;HGLG11.SA;2022-09-16
3671;11;PETR4.SA;2022-10-05
2597;9;HGLG11.SA;2022-09-05
1114;88;VALE3.SA;2022-01-03
1073;44;RBVA11.SA;2022-10-05
3445;92;MGLU3.SA;2022-11-23
2951;6;ITUB4.SA;2022-10-31
3983;23;PETR4.SA;2022-09-19
3894;41;FLRY3.SA;2022-04-29
3827;46;MGLU3.SA;2022-06-24
129;26;MGLU3.SA;2022-11-22
2155;91;HGBS11.SA;2022-01-26
2129;40;VINO11.SA;2022-06-14
1774;91;BBDC4.SA;2022-10-10
2622;92;IRDM11.SA;2022-03-09
1486;32;PETR4.SA;2022-12-28
3000;28;PETR4.SA;2022-05-16
4147;16;VALE3.SA;2022-09-23
274;19;MGLU3.SA;2022-04-08
1025;44;VINO11.SA;2022-03-11
4887;62;MGLU3.SA;2022-06-15
564;91;ITUB4.SA;2022-10-31
275;70;BBDC4.SA;2022-06-24
1224;56;ITUB4.SA;2022-09-12
2912;9;VALE3.SA;2022-05-30
3091;66;FLRY3.SA;2022-05-25
274;55;BBDC4.SA;2022-03-16
1216;21;FLRY3.SA;2022-06-13
596;16;B3SA3.SA;2022-05-03
1424;3;BBDC4.SA;2022-02-18
1198;67;RBVA11.SA;2022-04-25
356;58;HGLG11.SA;2022-10-20
4434;66;ITUB4.SA;2022-05-04
1439;46;B3SA3.SA;2022-02-10
302;80;VINO11.SA;2022-12-26
270;10;VINO11.SA;2022-09-12
985;82;RBVA11.SA;2022-03-16
2494;97;MGLU3.SA;2022-08-11
957;73;B3SA3.SA;2022-05-31
1670;7;VINO11.SA;2022-11-11
3084;75;IRDM11.SA;2022-05-18
1251;37;RBVA11.SA;2022-11-14
1415;37;B3SA3.SA;2022-03-10
354;51;FLRY3.SA;2022-12-29
2415;75;ITUB4.SA;2022-05-12
